,name,categories
4766,framesdb/images/frame_6mrr961t5obfay87.jpg,"Confidence,Happiness,Pleasure"
4767,framesdb/images/frame_1dnlq81u5zbjzqjg.jpg,Engagement
4768,framesdb/images/frame_1dnlq81u5zbjzqjg.jpg,"Confidence,Engagement,Excitement"
4769,framesdb/images/frame_1dnlq81u5zbjzqjg.jpg,"Excitement,Happiness,Pleasure"
4770,framesdb/images/frame_1dnlq81u5zbjzqjg.jpg,Engagement
4772,mscoco/images/COCO_train2014_000000320478.jpg,"Engagement,Happiness"
4773,ade20k/images/labelme_tjfofekalabefpg.jpg,"Annoyance,Pain"
4774,ade20k/images/labelme_tjfofekalabefpg.jpg,Disconnection
4775,ade20k/images/labelme_tjfofekalabefpg.jpg,"Anticipation,Happiness"
4776,ade20k/images/labelme_tjfofekalabefpg.jpg,Disconnection
4777,mscoco/images/COCO_train2014_000000538534.jpg,"Engagement,Excitement,Happiness"
4778,framesdb/images/frame_bx908hu2way7x3x7.jpg,"Anticipation,Engagement,Happiness"
4781,framesdb/images/frame_bx908hu2way7x3x7.jpg,"Anticipation,Engagement,Happiness"
4782,framesdb/images/frame_bx908hu2way7x3x7.jpg,"Anticipation,Engagement,Happiness"
4783,framesdb/images/frame_0x652byowd9ovi0c.jpg,Engagement
4784,framesdb/images/frame_0x652byowd9ovi0c.jpg,Engagement
4785,framesdb/images/frame_gwbwuooroyk2foht.jpg,"Affection,Confidence,Engagement"
4786,framesdb/images/frame_en9vwzmop1tnox3l.jpg,Engagement
4787,framesdb/images/frame_kqnccq29asjugauu.jpg,"Esteem,Excitement,Happiness"
4788,framesdb/images/frame_56ua3pvgjg4uyxml.jpg,"Confidence,Happiness,Pleasure"
4789,framesdb/images/frame_56ua3pvgjg4uyxml.jpg,"Excitement,Happiness"
4791,framesdb/images/frame_ktek9blam7l2v5wi.jpg,"Engagement,Happiness"
4793,mscoco/images/COCO_train2014_000000039191.jpg,"Engagement,Esteem"
4794,framesdb/images/frame_0un6ta5woj9847lx.jpg,Engagement
4796,ade20k/images/sun_axiftnaiabuhpyjm.jpg,Engagement
4797,framesdb/images/frame_5fh491cf1d0cw1mu.jpg,Engagement
4798,framesdb/images/frame_8mb0cbohfm33lrfq.jpg,Disconnection
4799,framesdb/images/frame_cpf75dy2tv8ipgr6.jpg,Engagement
4800,framesdb/images/frame_cpf75dy2tv8ipgr6.jpg,Disconnection
4801,mscoco/images/COCO_train2014_000000265253.jpg,Engagement
4802,framesdb/images/frame_dci8vtdryj0s0va1.jpg,"Doubt/Confusion,Engagement"
4803,framesdb/images/frame_dci8vtdryj0s0va1.jpg,Happiness
4804,framesdb/images/frame_kbpe2o5b9s63id6q.jpg,"Anticipation,Confidence,Engagement"
4805,framesdb/images/frame_apz9xcui72jo6m44.jpg,"Anticipation,Engagement,Happiness"
4806,framesdb/images/frame_cshsdukm7xhkjvkg.jpg,Happiness
4807,framesdb/images/frame_cshsdukm7xhkjvkg.jpg,Disconnection
4808,framesdb/images/frame_eypv19n7pwj4jrxr.jpg,Engagement
4809,framesdb/images/frame_eypv19n7pwj4jrxr.jpg,"Engagement,Excitement,Happiness"
4810,mscoco/images/COCO_train2014_000000273197.jpg,Engagement
4811,mscoco/images/COCO_train2014_000000434092.jpg,"Engagement,Peace"
4812,framesdb/images/frame_3zw9pz5y2atguhv8.jpg,Engagement
4813,framesdb/images/frame_3zw9pz5y2atguhv8.jpg,Engagement
4815,framesdb/images/frame_dmv9uu812d7omqhv.jpg,Disconnection
4816,framesdb/images/frame_0226y8xjtne0aeoq.jpg,Happiness
4817,framesdb/images/frame_0226y8xjtne0aeoq.jpg,"Engagement,Happiness"
4820,framesdb/images/frame_bcwa09lvwiftj0zv.jpg,"Anticipation,Engagement,Happiness"
4821,framesdb/images/frame_bcwa09lvwiftj0zv.jpg,"Anticipation,Engagement,Happiness"
4822,framesdb/images/frame_bcwa09lvwiftj0zv.jpg,"Anticipation,Engagement,Happiness"
4823,framesdb/images/frame_bcwa09lvwiftj0zv.jpg,Engagement
4824,framesdb/images/frame_0f19hm4x7ibdgmrs.jpg,Engagement
4825,emodb_small/images/3s2kiwato0vxkcfhoy.jpg,Annoyance
4826,mscoco/images/COCO_train2014_000000100277.jpg,Engagement
4827,mscoco/images/COCO_train2014_000000501388.jpg,Happiness
4828,framesdb/images/frame_l2x996idf16h8x85.jpg,"Anticipation,Happiness,Sympathy"
4829,framesdb/images/frame_l2x996idf16h8x85.jpg,"Affection,Engagement,Happiness,Pleasure"
4830,framesdb/images/frame_l2x996idf16h8x85.jpg,"Engagement,Excitement,Happiness,Surprise"
4831,framesdb/images/frame_delius3875flt4pd.jpg,"Affection,Engagement,Esteem"
4832,framesdb/images/frame_cha2z9j7jo0ads7m.jpg,Engagement
4833,framesdb/images/frame_4766xplihplu952t.jpg,"Confidence,Engagement"
4834,framesdb/images/frame_4766xplihplu952t.jpg,"Confidence,Engagement"
4836,mscoco/images/COCO_train2014_000000539819.jpg,"Anticipation,Confidence,Excitement"
4837,ade20k/images/sun_bwfjiplajobfuqva.jpg,"Engagement,Peace"
4839,ade20k/images/sun_agsarekemttowzuw.jpg,Anticipation
4841,ade20k/images/sun_coxyilpyvhjjffeu.jpg,"Confidence,Engagement,Esteem,Excitement"
4842,framesdb/images/frame_kl17jlfact1zbepu.jpg,"Happiness,Pleasure"
4843,framesdb/images/frame_kl17jlfact1zbepu.jpg,Happiness
4844,framesdb/images/frame_kl17jlfact1zbepu.jpg,"Anticipation,Engagement"
4845,framesdb/images/frame_kl17jlfact1zbepu.jpg,"Engagement,Excitement,Happiness"
4846,framesdb/images/frame_kl17jlfact1zbepu.jpg,Happiness
4847,framesdb/images/frame_kl17jlfact1zbepu.jpg,"Engagement,Happiness"
4848,mscoco/images/COCO_train2014_000000035741.jpg,"Affection,Engagement,Excitement,Happiness"
4850,framesdb/images/frame_1agw7ryx3ugblkgj.jpg,Engagement
4851,framesdb/images/frame_1agw7ryx3ugblkgj.jpg,Engagement
4852,mscoco/images/COCO_val2014_000000223699.jpg,"Affection,Excitement,Happiness,Peace,Pleasure,Sympathy"
4854,framesdb/images/frame_b6yb0seez7uq15de.jpg,"Anticipation,Engagement,Happiness"
4855,framesdb/images/frame_b6yb0seez7uq15de.jpg,Engagement
4856,framesdb/images/frame_b6yb0seez7uq15de.jpg,Engagement
4857,framesdb/images/frame_b6yb0seez7uq15de.jpg,Engagement
4858,framesdb/images/frame_eo1p2ked8e57wd93.jpg,Engagement
4859,framesdb/images/frame_0d0untmrrn94psfo.jpg,Engagement
4860,framesdb/images/frame_0d0untmrrn94psfo.jpg,Engagement
4861,framesdb/images/frame_6agla10yf5cc1u1n.jpg,Annoyance
4862,emodb_small/images/g913ioe8wwg2ej06h0.jpg,Anger
4864,framesdb/images/frame_icnagysgtcz6ns8k.jpg,Engagement
4865,framesdb/images/frame_icnagysgtcz6ns8k.jpg,"Excitement,Peace"
4866,emodb_small/images/dos3optnd365otvthb.jpg,Pain
4867,emodb_small/images/b80nkou3y7hemea2n7.jpg,Surprise
4872,framesdb/images/frame_3xn8lztp1or2vnja.jpg,Engagement
4873,framesdb/images/frame_3xn8lztp1or2vnja.jpg,Engagement
4875,framesdb/images/frame_k83m7dij8rfcj31l.jpg,Disconnection
4876,framesdb/images/frame_b9tfm7mj8nf9u5do.jpg,"Anticipation,Engagement,Happiness"
4877,framesdb/images/frame_9gu53al5ihwgz9u0.jpg,Engagement
4879,framesdb/images/frame_5koqqrvupranpip2.jpg,Engagement
4881,framesdb/images/frame_3mm93ps2ubufj4or.jpg,Engagement
4882,framesdb/images/frame_gzk08a8i1yo8qaz4.jpg,Engagement
4884,framesdb/images/frame_1h5f3r8kbae0yy2i.jpg,"Affection,Engagement,Happiness,Pleasure"
4885,framesdb/images/frame_2ylyona6wjc5qnb4.jpg,Engagement
4886,framesdb/images/frame_2ylyona6wjc5qnb4.jpg,Sadness
4888,framesdb/images/frame_bj9sysu2mdelnzif.jpg,"Anticipation,Engagement,Happiness"
4889,framesdb/images/frame_bj9sysu2mdelnzif.jpg,"Peace,Pleasure"
4890,framesdb/images/frame_ib84nw5v5t5cv6xh.jpg,Peace
4891,framesdb/images/frame_ib84nw5v5t5cv6xh.jpg,"Peace,Sadness"
4892,framesdb/images/frame_ib84nw5v5t5cv6xh.jpg,"Engagement,Peace"
4893,framesdb/images/frame_0h57k81jo65wcnq6.jpg,Engagement
4895,framesdb/images/frame_hohoa89al9oi2hfl.jpg,Engagement
4897,framesdb/images/frame_d8tpqnbrftzayny7.jpg,Disconnection
4898,framesdb/images/frame_gt7vix6mwwxm3nlm.jpg,Engagement
4899,framesdb/images/frame_gt7vix6mwwxm3nlm.jpg,"Engagement,Peace"
4900,framesdb/images/frame_i7l0nwk1wyhiobiv.jpg,"Engagement,Happiness,Peace"
4902,framesdb/images/frame_dvahgwyfoy4lu8c2.jpg,Engagement
4903,emodb_small/images/8whmp83hlcmju54b5l.jpg,Fatigue
4904,framesdb/images/frame_524g85s6p6epncke.jpg,Engagement
4905,framesdb/images/frame_524g85s6p6epncke.jpg,Disconnection
4906,framesdb/images/frame_524g85s6p6epncke.jpg,Disconnection
4908,framesdb/images/frame_2sj7leq9cnxruly3.jpg,"Annoyance,Suffering"
4910,framesdb/images/frame_8kwq0bpuwm5euypi.jpg,Engagement
4911,framesdb/images/frame_8kwq0bpuwm5euypi.jpg,"Affection,Pleasure"
4912,framesdb/images/frame_iickdypr9mcj7xo8.jpg,Happiness
4914,framesdb/images/frame_lle6y567nhfnpwfo.jpg,"Affection,Happiness,Sympathy"
4915,framesdb/images/frame_i0peubngoclrasvp.jpg,"Engagement,Happiness,Pleasure"
4917,mscoco/images/COCO_train2014_000000376776.jpg,Happiness
4918,mscoco/images/COCO_val2014_000000250313.jpg,"Anticipation,Confidence,Engagement"
4919,mscoco/images/COCO_train2014_000000039768.jpg,"Confidence,Happiness,Pleasure"
4921,mscoco/images/COCO_train2014_000000039768.jpg,Engagement
4924,framesdb/images/frame_imx6wk4tjft372vi.jpg,Engagement
4925,framesdb/images/frame_k8w9lfutfo8m7kn3.jpg,Happiness
4926,framesdb/images/frame_k8w9lfutfo8m7kn3.jpg,Disconnection
4927,framesdb/images/frame_kyol4wlai4qinztf.jpg,"Confidence,Excitement,Happiness,Sympathy"
4928,framesdb/images/frame_6soxne7iyqnxsr9b.jpg,Confidence
4930,framesdb/images/frame_6sntgoysravct7vb.jpg,Disconnection
4931,framesdb/images/frame_l39rpv21lsglotwz.jpg,"Confidence,Engagement,Pleasure"
4932,framesdb/images/frame_bue9bwehiuy3qicu.jpg,"Engagement,Sympathy"
4933,framesdb/images/frame_bue9bwehiuy3qicu.jpg,"Anticipation,Doubt/Confusion,Engagement"
4934,framesdb/images/frame_bue9bwehiuy3qicu.jpg,"Anticipation,Engagement,Happiness"
4935,framesdb/images/frame_bue9bwehiuy3qicu.jpg,Engagement
4936,mscoco/images/COCO_train2014_000000505501.jpg,"Confidence,Disapproval"
4937,framesdb/images/frame_c98sbjduc1dzt1pn.jpg,"Anticipation,Engagement"
4939,framesdb/images/frame_fi26odjyyyebmx8t.jpg,Happiness
4940,emodb_small/images/evl84y375lz1inssf7.jpg,"Disquietment,Sadness"
4941,mscoco/images/COCO_train2014_000000287406.jpg,Anticipation
4942,framesdb/images/frame_a6v4y9z1ks34ggmp.jpg,"Happiness,Pleasure"
4943,framesdb/images/frame_dbofx4h10scp7sip.jpg,"Disconnection,Fatigue"
4944,framesdb/images/frame_67hm0lbfiynpwty7.jpg,Engagement
4945,framesdb/images/frame_67hm0lbfiynpwty7.jpg,Engagement
4946,emodb_small/images/h0uyuvx12plrieli3j.jpg,"Anger,Annoyance,Engagement"
4948,framesdb/images/frame_dspz4hw6bj8obc6i.jpg,Engagement
4949,mscoco/images/COCO_train2014_000000017697.jpg,Engagement
4950,framesdb/images/frame_4h0v6b8mk357bhjt.jpg,Engagement
4951,framesdb/images/frame_4h0v6b8mk357bhjt.jpg,Engagement
4952,mscoco/images/COCO_train2014_000000272459.jpg,Doubt/Confusion
4953,framesdb/images/frame_7m59mhv8x9fp9xhh.jpg,"Excitement,Happiness,Pleasure"
4954,framesdb/images/frame_7m59mhv8x9fp9xhh.jpg,"Anticipation,Happiness"
4955,mscoco/images/COCO_train2014_000000252038.jpg,"Excitement,Happiness"
4956,mscoco/images/COCO_train2014_000000046630.jpg,"Anticipation,Engagement,Excitement"
4957,framesdb/images/frame_j9wgtij7ctv4f93q.jpg,Engagement
4958,framesdb/images/frame_crh8ke1zfea54l7d.jpg,"Confidence,Engagement,Happiness"
4959,emodb_small/images/3w36yswr9nkp000uq8.jpg,"Anticipation,Disapproval,Disconnection,Doubt/Confusion,Engagement"
4960,emodb_small/images/3w36yswr9nkp000uq8.jpg,"Annoyance,Disquietment,Doubt/Confusion"
4961,emodb_small/images/3w36yswr9nkp000uq8.jpg,"Disapproval,Doubt/Confusion,Engagement,Sadness"
4962,framesdb/images/frame_8ny07bl62vex4u3v.jpg,"Engagement,Pleasure"
4965,framesdb/images/frame_8ny07bl62vex4u3v.jpg,"Anticipation,Engagement"
4968,framesdb/images/frame_am6cgg4i03vsz83f.jpg,"Affection,Happiness,Pleasure"
4969,framesdb/images/frame_am6cgg4i03vsz83f.jpg,"Confidence,Happiness,Pleasure"
4970,framesdb/images/frame_am6cgg4i03vsz83f.jpg,Happiness
4971,framesdb/images/frame_am6cgg4i03vsz83f.jpg,"Anticipation,Engagement,Happiness"
4972,framesdb/images/frame_efrral9ws64lbjyd.jpg,Engagement
4973,framesdb/images/frame_efrral9ws64lbjyd.jpg,Happiness
4974,framesdb/images/frame_k8nofu60kqzgxcio.jpg,"Anticipation,Engagement,Peace"
4975,framesdb/images/frame_eeawa03y75qackbw.jpg,Engagement
4976,framesdb/images/frame_eeawa03y75qackbw.jpg,Engagement
4977,framesdb/images/frame_2w5rix03jh10wct5.jpg,Engagement
4979,framesdb/images/frame_2w5rix03jh10wct5.jpg,Engagement
4980,framesdb/images/frame_asheleazyyplt5df.jpg,Engagement
4982,framesdb/images/frame_8gves2zhx3xdho6f.jpg,Engagement
4983,emodb_small/images/04xcbg3as5oayg1qx6.jpg,"Excitement,Happiness,Pleasure"
4984,emodb_small/images/ga5g0gjbgz2zct7vnb.jpg,Anger
4985,emodb_small/images/ga5g0gjbgz2zct7vnb.jpg,"Anticipation,Sadness"
4986,framesdb/images/frame_chs7nj3rvk2krgs7.jpg,Engagement
4987,framesdb/images/frame_chs7nj3rvk2krgs7.jpg,Engagement
4989,ade20k/images/sun_aklpumfnmbroqkbc.jpg,Disconnection
4990,ade20k/images/sun_aklpumfnmbroqkbc.jpg,Engagement
4992,framesdb/images/frame_dvurg66abtzhbxi0.jpg,"Excitement,Pleasure"
4993,framesdb/images/frame_dvurg66abtzhbxi0.jpg,"Disconnection,Peace"
4994,framesdb/images/frame_crw5eyt9dh59csca.jpg,"Affection,Confidence"
4995,mscoco/images/COCO_train2014_000000098038.jpg,"Engagement,Fear"
4996,framesdb/images/frame_3gvtkypj1c17t0s5.jpg,"Engagement,Excitement,Happiness"
4997,framesdb/images/frame_cy1o87rvt1kqh2yj.jpg,Disconnection
4999,framesdb/images/frame_ciachf83fyesgcts.jpg,Engagement
5000,framesdb/images/frame_evzay5lpchxy07r8.jpg,Happiness
5001,framesdb/images/frame_evzay5lpchxy07r8.jpg,Engagement
5002,framesdb/images/frame_evzay5lpchxy07r8.jpg,Engagement
5003,emodb_small/images/50ekimbaqn9s8luhxk.jpg,"Affection,Happiness"
5004,emodb_small/images/50ekimbaqn9s8luhxk.jpg,"Affection,Excitement,Happiness,Pleasure,Yearning"
5006,mscoco/images/COCO_train2014_000000181769.jpg,"Anticipation,Excitement,Happiness,Pleasure,Sympathy"
5007,framesdb/images/frame_douuq1rj4q2jzuv6.jpg,"Confidence,Doubt/Confusion"
5008,mscoco/images/COCO_train2014_000000392793.jpg,Happiness
5009,mscoco/images/COCO_train2014_000000361394.jpg,"Engagement,Excitement,Happiness"
5010,framesdb/images/frame_8hyce7bfc35l0p0j.jpg,"Anticipation,Engagement,Happiness"
5011,framesdb/images/frame_8hyce7bfc35l0p0j.jpg,Engagement
5012,framesdb/images/frame_8hyce7bfc35l0p0j.jpg,Engagement
5013,framesdb/images/frame_8hyce7bfc35l0p0j.jpg,Engagement
5014,framesdb/images/frame_8hyce7bfc35l0p0j.jpg,Engagement
5015,framesdb/images/frame_8hyce7bfc35l0p0j.jpg,Engagement
5016,framesdb/images/frame_51502a3lz5pgru5o.jpg,"Confidence,Happiness,Pleasure"
5017,ade20k/images/labelme_fjcqebsjrjqaxut.jpg,"Engagement,Peace"
5018,framesdb/images/frame_hvebkks8si2hujg3.jpg,Suffering
5019,framesdb/images/frame_hvebkks8si2hujg3.jpg,Engagement
5020,framesdb/images/frame_fveabhfmz0l166wd.jpg,Engagement
5021,framesdb/images/frame_fveabhfmz0l166wd.jpg,"Affection,Happiness,Pleasure"
5024,framesdb/images/frame_lpbsz1b83tluc0c5.jpg,"Confidence,Happiness,Sympathy"
5026,framesdb/images/frame_emc63lmu42a4n8ql.jpg,Engagement
5027,framesdb/images/frame_ave4j3hvy0dhog3s.jpg,"Anticipation,Engagement,Happiness"
5029,framesdb/images/frame_ave4j3hvy0dhog3s.jpg,"Anticipation,Engagement,Happiness,Surprise"
5030,framesdb/images/frame_ave4j3hvy0dhog3s.jpg,"Anticipation,Doubt/Confusion,Engagement,Happiness"
5031,framesdb/images/frame_ave4j3hvy0dhog3s.jpg,Anticipation
5032,framesdb/images/frame_lfmpbrvtbjhzj8wn.jpg,"Engagement,Peace"
5033,framesdb/images/frame_lfmpbrvtbjhzj8wn.jpg,"Engagement,Pleasure"
5034,framesdb/images/frame_lfmpbrvtbjhzj8wn.jpg,"Confidence,Esteem,Happiness"
5036,framesdb/images/frame_hzogkivtsqjsajx0.jpg,Engagement
5038,framesdb/images/frame_59vl832nlfaotu5q.jpg,"Anticipation,Doubt/Confusion,Engagement"
5039,framesdb/images/frame_6g9411ni9xkt2zkh.jpg,"Anticipation,Engagement"
5041,framesdb/images/frame_fncd1cvhku7ypzfd.jpg,Happiness
5042,framesdb/images/frame_fncd1cvhku7ypzfd.jpg,"Excitement,Happiness"
5043,framesdb/images/frame_dc5dtlwa4ny64nyp.jpg,Engagement
5044,framesdb/images/frame_jgpwq8xd6he9bqa3.jpg,Happiness
5045,mscoco/images/COCO_val2014_000000126995.jpg,Anticipation
5047,mscoco/images/COCO_val2014_000000529515.jpg,"Anticipation,Confidence,Engagement,Excitement"
5049,framesdb/images/frame_1pxi3a8v2mboqdwj.jpg,Engagement
5051,framesdb/images/frame_1pxi3a8v2mboqdwj.jpg,"Anticipation,Engagement,Happiness"
5052,framesdb/images/frame_c4bxt5d8kl3rophw.jpg,"Excitement,Happiness"
5053,framesdb/images/frame_c4bxt5d8kl3rophw.jpg,"Doubt/Confusion,Engagement"
5057,framesdb/images/frame_9wjd1i19xvagwpz4.jpg,Engagement
5058,framesdb/images/frame_9wjd1i19xvagwpz4.jpg,Engagement
5060,framesdb/images/frame_15z77bhe90881vr1.jpg,Engagement
5061,framesdb/images/frame_aqwzl6fn5053vyx0.jpg,Engagement
5062,framesdb/images/frame_aqwzl6fn5053vyx0.jpg,"Anticipation,Confidence,Engagement,Esteem"
5063,ade20k/images/sun_ahzohpkhrovyqewy.jpg,"Anticipation,Confidence"
5064,framesdb/images/frame_ceucog2990ylswp8.jpg,Disconnection
5065,framesdb/images/frame_hzdvikbxr7qd9fib.jpg,Engagement
5066,framesdb/images/frame_hzdvikbxr7qd9fib.jpg,Engagement
5067,framesdb/images/frame_h1jaywa2ts0rdcpj.jpg,Engagement
5068,framesdb/images/frame_h1jaywa2ts0rdcpj.jpg,Engagement
5070,framesdb/images/frame_h1jaywa2ts0rdcpj.jpg,Engagement
5071,framesdb/images/frame_h1jaywa2ts0rdcpj.jpg,Engagement
5074,framesdb/images/frame_li858nmy2rpejlo1.jpg,"Engagement,Happiness"
5075,framesdb/images/frame_li858nmy2rpejlo1.jpg,"Confidence,Happiness,Sympathy"
5076,framesdb/images/frame_li858nmy2rpejlo1.jpg,"Confidence,Excitement,Happiness"
5077,framesdb/images/frame_ji18zlko3usgox52.jpg,Sympathy
5078,emodb_small/images/crdd92ynr59k1df1lx.jpg,"Anger,Disapproval,Doubt/Confusion,Fatigue,Pain,Suffering,Surprise,Yearning"
5079,framesdb/images/frame_hki0npdpb3kfip6t.jpg,Engagement
5080,framesdb/images/frame_louk50k9uo2p3lq1.jpg,"Anger,Fear,Pain"
5081,framesdb/images/frame_58rcd5nto45oqry6.jpg,"Affection,Happiness"
5082,framesdb/images/frame_58rcd5nto45oqry6.jpg,Anticipation
5083,framesdb/images/frame_kqwrfdflsybpi5qt.jpg,"Doubt/Confusion,Fear,Peace,Yearning"
5084,framesdb/images/frame_kqwrfdflsybpi5qt.jpg,"Anticipation,Engagement,Peace"
5085,emodb_small/images/b24ftydsltk8o5aqia.jpg,"Anger,Annoyance,Disconnection,Doubt/Confusion"
5086,framesdb/images/frame_hoq2qvsk1k77zmis.jpg,Engagement
5087,emodb_small/images/1vbbhcwhyzhvxyqi86.jpg,"Excitement,Happiness,Pleasure"
5088,emodb_small/images/1vbbhcwhyzhvxyqi86.jpg,"Happiness,Sensitivity"
5089,emodb_small/images/1vbbhcwhyzhvxyqi86.jpg,"Affection,Happiness,Pleasure"
5090,emodb_small/images/1vbbhcwhyzhvxyqi86.jpg,Anticipation
5091,emodb_small/images/1vbbhcwhyzhvxyqi86.jpg,"Excitement,Surprise"
5093,framesdb/images/frame_7hbqqnww5ktysobp.jpg,"Esteem,Peace"
5094,framesdb/images/frame_7hbqqnww5ktysobp.jpg,"Anticipation,Engagement,Happiness,Surprise"
5095,mscoco/images/COCO_val2014_000000157771.jpg,"Confidence,Engagement,Esteem"
5096,emodb_small/images/3v8jcc9t88yrdd0kkd.jpg,Engagement
5097,mscoco/images/COCO_train2014_000000231401.jpg,Anticipation
5098,framesdb/images/frame_66hm6p71pzpdo3ya.jpg,Disconnection
5099,framesdb/images/frame_66hm6p71pzpdo3ya.jpg,Disconnection
5101,framesdb/images/frame_6oiv16eumn64704f.jpg,"Confidence,Disapproval"
5102,ade20k/images/sun_alzyasuodwxojbiu.jpg,"Anticipation,Doubt/Confusion,Excitement,Happiness"
5103,framesdb/images/frame_kc42kuzb052zlz5q.jpg,"Confidence,Engagement,Peace"
5105,emodb_small/images/akbl25o35uy1bb3nkb.jpg,"Engagement,Excitement,Happiness,Pleasure"
5106,emodb_small/images/akbl25o35uy1bb3nkb.jpg,"Disapproval,Doubt/Confusion,Sadness"
5109,framesdb/images/frame_6cgr5sk2ohg403hy.jpg,Engagement
5110,framesdb/images/frame_6cgr5sk2ohg403hy.jpg,"Affection,Confidence,Excitement,Happiness,Peace,Pleasure,Surprise"
5111,emodb_small/images/4cdzd0w2mrq16rnf26.jpg,"Confidence,Esteem,Excitement,Happiness,Pleasure"
5112,emodb_small/images/4cdzd0w2mrq16rnf26.jpg,"Confidence,Esteem,Excitement,Happiness,Pleasure"
5113,emodb_small/images/4cdzd0w2mrq16rnf26.jpg,"Happiness,Pleasure"
5114,emodb_small/images/4cdzd0w2mrq16rnf26.jpg,"Happiness,Pleasure"
5115,framesdb/images/frame_lj3lux8fn27l554l.jpg,"Doubt/Confusion,Peace,Sensitivity"
5116,framesdb/images/frame_lj3lux8fn27l554l.jpg,"Disconnection,Disquietment,Sympathy"
5117,framesdb/images/frame_hs1n4ulaothzdoyl.jpg,"Engagement,Peace"
5118,framesdb/images/frame_ii782hpyz90pdfhu.jpg,"Happiness,Peace"
5119,framesdb/images/frame_dfqxx3wmjfgskags.jpg,"Disquietment,Sadness,Suffering"
5122,mscoco/images/COCO_train2014_000000522579.jpg,Engagement
5123,emodb_small/images/agk1fsuutnjkp05my4.jpg,Anticipation
5124,emodb_small/images/agk1fsuutnjkp05my4.jpg,"Anticipation,Confidence,Engagement"
5125,emodb_small/images/agk1fsuutnjkp05my4.jpg,Happiness
5126,emodb_small/images/agk1fsuutnjkp05my4.jpg,Anticipation
5127,framesdb/images/frame_i8zl96ig048mzdmh.jpg,"Engagement,Peace"
5128,framesdb/images/frame_63zjxsrm9492nizr.jpg,Engagement
5129,mscoco/images/COCO_train2014_000000395406.jpg,"Happiness,Peace"
5130,emodb_small/images/fkzkowtz3c46kbpekf.jpg,"Aversion,Disapproval,Doubt/Confusion"
5131,emodb_small/images/fkzkowtz3c46kbpekf.jpg,"Aversion,Disapproval,Disquietment"
5132,framesdb/images/frame_ckglqprd2adikvo0.jpg,"Confidence,Engagement,Esteem"
5133,framesdb/images/frame_bp97cx6kc443bwbd.jpg,Suffering
5134,framesdb/images/frame_ifg08b3kxnnmauj6.jpg,"Engagement,Happiness,Peace"
5136,emodb_small/images/7ldexd0edhhmo19hli.jpg,"Disquietment,Fatigue,Suffering"
5137,emodb_small/images/9uq1l58tusi8vij6ju.jpg,"Sadness,Sensitivity,Sympathy"
5138,emodb_small/images/9uq1l58tusi8vij6ju.jpg,"Affection,Sadness,Sympathy"
5139,emodb_small/images/9uq1l58tusi8vij6ju.jpg,Sadness
5143,framesdb/images/frame_aghxq209cjrvfxaj.jpg,Engagement
5144,emodb_small/images/hki8r2od0n66k5bhjm.jpg,"Aversion,Doubt/Confusion,Surprise"
5145,emodb_small/images/650s10vz4jpgc7f0ay.jpg,"Annoyance,Fatigue,Suffering"
5146,emodb_small/images/bzg1wqven02bpjwrqq.jpg,"Anticipation,Disquietment,Doubt/Confusion,Fatigue"
5147,framesdb/images/frame_5bw663htke1am42z.jpg,Engagement
5148,framesdb/images/frame_5bw663htke1am42z.jpg,"Engagement,Pleasure"
5149,framesdb/images/frame_fpagixkio6oz0pz9.jpg,"Engagement,Excitement,Happiness"
5150,framesdb/images/frame_1zkbuhmlbel8wj80.jpg,Engagement
5151,framesdb/images/frame_aumeenu58ptrrmvt.jpg,"Affection,Confidence,Engagement,Pleasure"
5152,framesdb/images/frame_aumeenu58ptrrmvt.jpg,"Anticipation,Engagement,Happiness"
5153,framesdb/images/frame_aumeenu58ptrrmvt.jpg,"Engagement,Happiness"
5154,mscoco/images/COCO_train2014_000000121709.jpg,"Anticipation,Confidence,Engagement"
5155,ade20k/images/sun_agfzcqwwgomvnbdj.jpg,Anticipation
5156,mscoco/images/COCO_train2014_000000389589.jpg,"Anticipation,Excitement,Surprise"
5157,mscoco/images/COCO_val2014_000000089557.jpg,"Anticipation,Engagement,Excitement"
5158,mscoco/images/COCO_train2014_000000185486.jpg,Engagement
5159,framesdb/images/frame_6ydui29umijcr1wr.jpg,"Excitement,Happiness,Pleasure"
5160,framesdb/images/frame_elpl5j9aqa7h00kf.jpg,Engagement
5162,ade20k/images/labelme_kugpxqyzdaxdcse.jpg,"Disconnection,Engagement"
5163,emodb_small/images/3nr2ph0l1uy1qu0amz.jpg,"Confidence,Engagement,Excitement,Pleasure"
5164,emodb_small/images/3nr2ph0l1uy1qu0amz.jpg,"Confidence,Engagement,Surprise"
5165,framesdb/images/frame_b60l8rh8p4fyv2pq.jpg,Engagement
5166,framesdb/images/frame_b60l8rh8p4fyv2pq.jpg,Engagement
5169,framesdb/images/frame_h3dkqno7k8krsepd.jpg,"Engagement,Peace"
5170,framesdb/images/frame_h3dkqno7k8krsepd.jpg,Engagement
5172,framesdb/images/frame_df6hvchgar2ks4gz.jpg,Engagement
5173,framesdb/images/frame_df6hvchgar2ks4gz.jpg,"Anticipation,Engagement,Happiness"
5175,framesdb/images/frame_96gixigxhnddww9h.jpg,Anticipation
5176,framesdb/images/frame_96gixigxhnddww9h.jpg,"Aversion,Doubt/Confusion,Excitement,Pleasure"
