,name,category
5847,framesdb/images/frame_1isvqw0ouuqpf6qd.jpg,Neutral
5848,framesdb/images/frame_1isvqw0ouuqpf6qd.jpg,Neutral
5849,framesdb/images/frame_1isvqw0ouuqpf6qd.jpg,Neutral
5850,framesdb/images/frame_1isvqw0ouuqpf6qd.jpg,Neutral
5851,framesdb/images/frame_1isvqw0ouuqpf6qd.jpg,Neutral
5852,mscoco/images/COCO_val2014_000000140634.jpg,Neutral
5853,mscoco/images/COCO_val2014_000000140634.jpg,Surprise
5854,mscoco/images/COCO_val2014_000000140634.jpg,Neutral
5855,framesdb/images/frame_j7dd88shoqq67pss.jpg,Neutral
5856,emodb_small/images/era4vdcufb70khk28u.jpg,Angry
5857,emodb_small/images/era4vdcufb70khk28u.jpg,Sad
5858,emodb_small/images/era4vdcufb70khk28u.jpg,Sad
5859,framesdb/images/frame_d5vg1jtut1mo2nd0.jpg,Sad
5860,framesdb/images/frame_2tled8l10slf80bn.jpg,Neutral
5861,framesdb/images/frame_fjtj1e82cyoaavxn.jpg,Happy
5862,framesdb/images/frame_fjtj1e82cyoaavxn.jpg,Happy
5863,framesdb/images/frame_fjtj1e82cyoaavxn.jpg,Happy
5864,mscoco/images/COCO_train2014_000000111224.jpg,Happy
5865,mscoco/images/COCO_train2014_000000111224.jpg,Surprise
5866,mscoco/images/COCO_train2014_000000385749.jpg,Happy
5867,framesdb/images/frame_6jnihmbz8ymubf9y.jpg,Disgust
5868,framesdb/images/frame_3a1ghoyblo8koiky.jpg,Neutral
5869,framesdb/images/frame_3a1ghoyblo8koiky.jpg,Neutral
5870,framesdb/images/frame_04v0yi3a5mwxador.jpg,Neutral
5871,mscoco/images/COCO_train2014_000000528900.jpg,Neutral
5872,mscoco/images/COCO_train2014_000000044580.jpg,Neutral
5873,framesdb/images/frame_l4weyhpxobx81a5o.jpg,Neutral
5874,framesdb/images/frame_4wrwr48cdk6rbcjl.jpg,Neutral
5875,framesdb/images/frame_l54oxknby0i9b59u.jpg,Neutral
5876,framesdb/images/frame_l54oxknby0i9b59u.jpg,Neutral
5877,framesdb/images/frame_l54oxknby0i9b59u.jpg,Neutral
5878,framesdb/images/frame_4xji994r12u47rl1.jpg,Neutral
5879,framesdb/images/frame_jx1gzy9lpm2tik0z.jpg,Happy
5880,mscoco/images/COCO_train2014_000000308687.jpg,Surprise
5881,emodb_small/images/748gp3efaknb9g3ckt.jpg,Disgust
5882,framesdb/images/frame_7o01i3ruod3ozn5z.jpg,Neutral
5883,emodb_small/images/3utyxw9ik1plpgsdc5.jpg,Neutral
5884,emodb_small/images/3utyxw9ik1plpgsdc5.jpg,Fear
5885,mscoco/images/COCO_train2014_000000290378.jpg,Neutral
5886,framesdb/images/frame_f9zi3vsf1fy53xx0.jpg,Neutral
5887,framesdb/images/frame_jd30cwqykek6j2dx.jpg,Surprise
5888,framesdb/images/frame_igyebkj1m03csyna.jpg,Neutral
5889,framesdb/images/frame_igyebkj1m03csyna.jpg,Happy
5890,framesdb/images/frame_igyebkj1m03csyna.jpg,Happy
5891,framesdb/images/frame_igyebkj1m03csyna.jpg,Neutral
5892,framesdb/images/frame_gzlbpi50f0lf7g2a.jpg,Angry
5893,framesdb/images/frame_24sx7w16f43ua0je.jpg,Neutral
5894,framesdb/images/frame_24sx7w16f43ua0je.jpg,Fear
5895,emodb_small/images/26sodxgx3ptm3wjcaj.jpg,Happy
5896,emodb_small/images/26sodxgx3ptm3wjcaj.jpg,Happy
5897,framesdb/images/frame_ax4w0lckwjn9s4a6.jpg,Neutral
5898,framesdb/images/frame_67eo2ni6pyu6gnmg.jpg,Surprise
5899,framesdb/images/frame_67eo2ni6pyu6gnmg.jpg,Happy
5900,framesdb/images/frame_67eo2ni6pyu6gnmg.jpg,Neutral
5901,framesdb/images/frame_67eo2ni6pyu6gnmg.jpg,Happy
5902,framesdb/images/frame_ezkf5ojs5p61lgth.jpg,Neutral
5903,framesdb/images/frame_4ug8d9l3w1k63x25.jpg,Neutral
5904,framesdb/images/frame_4ug8d9l3w1k63x25.jpg,Neutral
5905,framesdb/images/frame_adex56tczgz3tu2d.jpg,Neutral
5906,framesdb/images/frame_j2v9edguyw0z64ff.jpg,Surprise
5907,mscoco/images/COCO_train2014_000000379487.jpg,Neutral
5908,ade20k/images/labelme_bftfwehzkyzhxvr.jpg,Disgust
5909,mscoco/images/COCO_train2014_000000370059.jpg,Happy
5910,framesdb/images/frame_aorb8kexohokijyt.jpg,Surprise
5911,framesdb/images/frame_3hlqqkgwdkfvjetq.jpg,Neutral
5912,framesdb/images/frame_3hlqqkgwdkfvjetq.jpg,Neutral
5913,emodb_small/images/87dq874e13gzxde7fc.jpg,Disgust
5914,ade20k/images/sun_alpkiennjstpbfqh.jpg,Neutral
5915,ade20k/images/sun_alpkiennjstpbfqh.jpg,Happy
5916,ade20k/images/sun_aypoaxcirofmivxs.jpg,Neutral
5917,framesdb/images/frame_20b661mr66gfkji8.jpg,Neutral
5918,framesdb/images/frame_20b661mr66gfkji8.jpg,Happy
5919,framesdb/images/frame_715tksggjmmnrf1w.jpg,Surprise
5920,framesdb/images/frame_715tksggjmmnrf1w.jpg,Happy
5921,framesdb/images/frame_715tksggjmmnrf1w.jpg,Happy
5922,framesdb/images/frame_fzde0rema06ronfo.jpg,Neutral
5923,framesdb/images/frame_7d5y1qte0mgorddb.jpg,Fear
5924,framesdb/images/frame_4vnujqoux6kz5g6r.jpg,Neutral
5925,framesdb/images/frame_4vnujqoux6kz5g6r.jpg,Neutral
5926,framesdb/images/frame_4vnujqoux6kz5g6r.jpg,Neutral
5927,framesdb/images/frame_4vnujqoux6kz5g6r.jpg,Neutral
5928,mscoco/images/COCO_train2014_000000515075.jpg,Neutral
5929,framesdb/images/frame_ao4gd9lz4vs35av8.jpg,Neutral
5930,framesdb/images/frame_ao4gd9lz4vs35av8.jpg,Happy
5931,framesdb/images/frame_2juwwa0m3fy2869v.jpg,Neutral
5932,framesdb/images/frame_fo3tx7n36lvt98es.jpg,Neutral
5933,mscoco/images/COCO_val2014_000000196313.jpg,Happy
5934,mscoco/images/COCO_val2014_000000196313.jpg,Happy
5935,framesdb/images/frame_c4yt156opmix66se.jpg,Surprise
5936,framesdb/images/frame_c4yt156opmix66se.jpg,Neutral
5937,framesdb/images/frame_c51w4148dbj9a1kp.jpg,Neutral
5938,mscoco/images/COCO_train2014_000000355555.jpg,Happy
5939,framesdb/images/frame_akx2237z8547998e.jpg,Surprise
5940,framesdb/images/frame_htp9txptx1sctvrw.jpg,Neutral
5941,framesdb/images/frame_2lfsb0v8w8980eur.jpg,Fear
5942,framesdb/images/frame_i495kk2grczhlf9v.jpg,Neutral
5943,framesdb/images/frame_i495kk2grczhlf9v.jpg,Happy
5944,framesdb/images/frame_0uaa1mtb6llr0o5m.jpg,Neutral
5945,framesdb/images/frame_0uaa1mtb6llr0o5m.jpg,Neutral
5946,emodb_small/images/6jl8g5davklv3hw4fh.jpg,Angry
5947,mscoco/images/COCO_val2014_000000212647.jpg,Happy
5948,framesdb/images/frame_gqgyjodhab63ps2t.jpg,Happy
5949,framesdb/images/frame_18gf6w30idihk6aq.jpg,Neutral
5950,framesdb/images/frame_cufemqpoeejagzgr.jpg,Neutral
5951,framesdb/images/frame_cufemqpoeejagzgr.jpg,Neutral
5952,emodb_small/images/er4y04sxe8urhb02w1.jpg,Fear
5953,emodb_small/images/er4y04sxe8urhb02w1.jpg,Neutral
5954,emodb_small/images/er4y04sxe8urhb02w1.jpg,Sad
5955,emodb_small/images/er4y04sxe8urhb02w1.jpg,Angry
5956,framesdb/images/frame_a06lv740kcxr8dec.jpg,Happy
5957,framesdb/images/frame_6lkic9khr74tsgvq.jpg,Happy
5958,framesdb/images/frame_6lkic9khr74tsgvq.jpg,Neutral
5959,framesdb/images/frame_6lkic9khr74tsgvq.jpg,Neutral
5960,framesdb/images/frame_l91jn4jcq3bjqrsy.jpg,Surprise
5961,emodb_small/images/2wta6lguwjfm5no1d0.jpg,Neutral
5962,emodb_small/images/2wta6lguwjfm5no1d0.jpg,Happy
5963,framesdb/images/frame_g93gvihsc4ekfdbw.jpg,Neutral
5964,framesdb/images/frame_c5d9ejt2j8oyigjc.jpg,Neutral
5965,framesdb/images/frame_2sbter3sgp1n2xa2.jpg,Happy
5966,framesdb/images/frame_9t2s5fb86wvhw274.jpg,Neutral
5967,framesdb/images/frame_9t2s5fb86wvhw274.jpg,Neutral
5968,framesdb/images/frame_j1je9vh5q5gjupc3.jpg,Happy
5969,framesdb/images/frame_j1je9vh5q5gjupc3.jpg,Happy
5970,framesdb/images/frame_j1je9vh5q5gjupc3.jpg,Neutral
5971,framesdb/images/frame_j1je9vh5q5gjupc3.jpg,Happy
5972,framesdb/images/frame_8k5j78oov3c1980z.jpg,Happy
5973,framesdb/images/frame_8k5j78oov3c1980z.jpg,Neutral
5974,emodb_small/images/dczvc71zjwa8m2cv6z.jpg,Fear
5975,framesdb/images/frame_fhxhcd9eyimc1qln.jpg,Neutral
5976,framesdb/images/frame_6cxqrlpik8ule3ug.jpg,Angry
5977,framesdb/images/frame_6cxqrlpik8ule3ug.jpg,Disgust
5978,emodb_small/images/67sql63eqo44s0mhnm.jpg,Neutral
5979,ade20k/images/sun_ancqifzwlcwzdomi.jpg,Neutral
5980,framesdb/images/frame_liaawqhu859i16r6.jpg,Neutral
5981,framesdb/images/frame_liaawqhu859i16r6.jpg,Disgust
5982,framesdb/images/frame_liaawqhu859i16r6.jpg,Disgust
5983,framesdb/images/frame_5osy1025bgfy71lk.jpg,Neutral
5984,framesdb/images/frame_lnxweel5nz52prdm.jpg,Happy
5985,framesdb/images/frame_lnxweel5nz52prdm.jpg,Neutral
5986,framesdb/images/frame_61vi4s5osmku1sb3.jpg,Happy
5987,framesdb/images/frame_61vi4s5osmku1sb3.jpg,Happy
5988,framesdb/images/frame_61vi4s5osmku1sb3.jpg,Happy
5989,framesdb/images/frame_kzspwmjts735u84b.jpg,Disgust
5990,framesdb/images/frame_kzspwmjts735u84b.jpg,Surprise
5991,framesdb/images/frame_kzspwmjts735u84b.jpg,Happy
5992,emodb_small/images/0e1wuqhpm9w1wciqv0.jpg,Neutral
5993,emodb_small/images/0e1wuqhpm9w1wciqv0.jpg,Neutral
5994,framesdb/images/frame_1362rfplbpd96cd5.jpg,Neutral
5995,framesdb/images/frame_eux9eywyex81cwhf.jpg,Neutral
5996,framesdb/images/frame_eux9eywyex81cwhf.jpg,Happy
5997,framesdb/images/frame_eux9eywyex81cwhf.jpg,Neutral
5998,framesdb/images/frame_eux9eywyex81cwhf.jpg,Neutral
5999,framesdb/images/frame_eux9eywyex81cwhf.jpg,Neutral
6000,framesdb/images/frame_efsmu0jrto6shcl6.jpg,Neutral
6001,framesdb/images/frame_7owu2be8j435v2cg.jpg,Happy
6002,mscoco/images/COCO_train2014_000000304691.jpg,Surprise
6003,framesdb/images/frame_hv3e9v73p6ebkzxc.jpg,Neutral
6004,framesdb/images/frame_hv3e9v73p6ebkzxc.jpg,Happy
6005,mscoco/images/COCO_train2014_000000400080.jpg,Happy
6006,framesdb/images/frame_6mc8306bjvxuetdt.jpg,Disgust
6007,framesdb/images/frame_hiayd1wwla4x17u5.jpg,Neutral
6008,framesdb/images/frame_hiayd1wwla4x17u5.jpg,Neutral
6009,framesdb/images/frame_gckp1sv30d57t0v4.jpg,Happy
6010,framesdb/images/frame_ds9v1bzdalhyt2y6.jpg,Disgust
6011,framesdb/images/frame_42mzivzbqkmjeznm.jpg,Happy
6012,framesdb/images/frame_3i86m6fyd2y24tfc.jpg,Neutral
6013,framesdb/images/frame_3i86m6fyd2y24tfc.jpg,Neutral
6014,mscoco/images/COCO_train2014_000000303471.jpg,Surprise
6015,emodb_small/images/ajf8u0f9vvzkpq7wbp.jpg,Neutral
6016,framesdb/images/frame_5sgseixyge00f6dw.jpg,Happy
6017,framesdb/images/frame_7k54k2gpxowuyur6.jpg,Happy
6018,framesdb/images/frame_7k54k2gpxowuyur6.jpg,Neutral
6019,framesdb/images/frame_7k54k2gpxowuyur6.jpg,Happy
6020,ade20k/images/labelme_qqtbsrnwfzefqci.jpg,Neutral
6021,mscoco/images/COCO_train2014_000000215776.jpg,Happy
6022,framesdb/images/frame_dhynchy9yjnr5hj8.jpg,Disgust
6023,emodb_small/images/dplh2mypbk4tbtbh6i.jpg,Fear
6024,emodb_small/images/h912qfnumiksi0ltjs.jpg,Happy
6025,emodb_small/images/h912qfnumiksi0ltjs.jpg,Surprise
6026,framesdb/images/frame_iz3kzpoe7t3g83s0.jpg,Happy
6027,framesdb/images/frame_htlx8l2thxoczj2n.jpg,Neutral
6028,framesdb/images/frame_7jp9r3tzq6twzi6q.jpg,Surprise
6029,framesdb/images/frame_i36p700u43yf0kn0.jpg,Happy
6030,emodb_small/images/gulvd21k2i0kiyrip0.jpg,Disgust
6031,framesdb/images/frame_h9uz79dg1xrm1lfb.jpg,Neutral
6032,framesdb/images/frame_h9uz79dg1xrm1lfb.jpg,Surprise
6033,ade20k/images/sun_bbxargvmqopkeots.jpg,Happy
6034,framesdb/images/frame_hiec1lprsp41m01r.jpg,Happy
6035,framesdb/images/frame_hiec1lprsp41m01r.jpg,Neutral
6036,framesdb/images/frame_hiec1lprsp41m01r.jpg,Neutral
6037,framesdb/images/frame_ei9qtqbq65d9653g.jpg,Neutral
6038,framesdb/images/frame_ei9qtqbq65d9653g.jpg,Neutral
6039,emodb_small/images/fom5k1l9flmfcdjmm9.jpg,Angry
6040,framesdb/images/frame_k2n0td4pciho9zr7.jpg,Neutral
6041,framesdb/images/frame_k2n0td4pciho9zr7.jpg,Happy
6042,framesdb/images/frame_ht412sdyq6qvgkkz.jpg,Neutral
6043,framesdb/images/frame_ht412sdyq6qvgkkz.jpg,Neutral
6044,framesdb/images/frame_d5zn6te0w2vhajst.jpg,Surprise
6045,mscoco/images/COCO_train2014_000000488792.jpg,Happy
6046,framesdb/images/frame_9ogwhvvy7gfj6jzh.jpg,Neutral
6047,framesdb/images/frame_gvey9coxtudwrc22.jpg,Neutral
6048,framesdb/images/frame_0a7a8ons84y86e9v.jpg,Disgust
6049,framesdb/images/frame_0a7a8ons84y86e9v.jpg,Neutral
6050,framesdb/images/frame_lra8o7zw204q54hf.jpg,Neutral
6051,framesdb/images/frame_lra8o7zw204q54hf.jpg,Neutral
6052,framesdb/images/frame_lra8o7zw204q54hf.jpg,Angry
6053,framesdb/images/frame_7g632hnl39akwvos.jpg,Neutral
6054,framesdb/images/frame_7g632hnl39akwvos.jpg,Neutral
6055,framesdb/images/frame_0vw78kdlfg8p1yjv.jpg,Surprise
6056,framesdb/images/frame_0vw78kdlfg8p1yjv.jpg,Happy
6057,framesdb/images/frame_0vw78kdlfg8p1yjv.jpg,Neutral
6058,framesdb/images/frame_0vw78kdlfg8p1yjv.jpg,Neutral
6059,framesdb/images/frame_bjqv522bnn3m8afl.jpg,Surprise
6060,framesdb/images/frame_bjqv522bnn3m8afl.jpg,Neutral
6061,framesdb/images/frame_bjqv522bnn3m8afl.jpg,Happy
6062,ade20k/images/sun_davpbwwqhqwfwpgj.jpg,Happy
6063,mscoco/images/COCO_train2014_000000178872.jpg,Neutral
6064,framesdb/images/frame_bdatok3yjqhr58iv.jpg,Surprise
6065,framesdb/images/frame_bdatok3yjqhr58iv.jpg,Neutral
6066,framesdb/images/frame_bdatok3yjqhr58iv.jpg,Surprise
6067,framesdb/images/frame_bdatok3yjqhr58iv.jpg,Neutral
6068,framesdb/images/frame_99108ocq6uetqsz8.jpg,Surprise
6069,framesdb/images/frame_f5uvkm5y3vxyqvk6.jpg,Neutral
6070,framesdb/images/frame_1t3ventd9dcmf4fw.jpg,Neutral
6071,framesdb/images/frame_1t3ventd9dcmf4fw.jpg,Neutral
6072,framesdb/images/frame_cby1kla5m78zbf2t.jpg,Happy
6073,framesdb/images/frame_cby1kla5m78zbf2t.jpg,Surprise
6074,framesdb/images/frame_alayriq95zvj35tm.jpg,Neutral
6075,framesdb/images/frame_alayriq95zvj35tm.jpg,Happy
6076,framesdb/images/frame_f0qns114nalb9qpd.jpg,Happy
6077,framesdb/images/frame_f0qns114nalb9qpd.jpg,Neutral
6078,framesdb/images/frame_f0qns114nalb9qpd.jpg,Surprise
6079,framesdb/images/frame_f0qns114nalb9qpd.jpg,Neutral
6080,framesdb/images/frame_f0qns114nalb9qpd.jpg,Happy
6081,mscoco/images/COCO_train2014_000000224811.jpg,Surprise
6082,framesdb/images/frame_36r2p77r6xdm8my7.jpg,Neutral
6083,framesdb/images/frame_kkv316xqimr332qt.jpg,Neutral
6084,framesdb/images/frame_ca2k2ev6icsn9psw.jpg,Happy
6085,framesdb/images/frame_ca2k2ev6icsn9psw.jpg,Disgust
6086,framesdb/images/frame_ca2k2ev6icsn9psw.jpg,Happy
6087,framesdb/images/frame_ca2k2ev6icsn9psw.jpg,Happy
6088,framesdb/images/frame_ca2k2ev6icsn9psw.jpg,Happy
6089,framesdb/images/frame_hzgwq5xyxej5zrb7.jpg,Neutral
6090,framesdb/images/frame_4y5il9o89r03c602.jpg,Neutral
6091,framesdb/images/frame_0ey7hhncbtc2iafe.jpg,Neutral
6092,framesdb/images/frame_0ey7hhncbtc2iafe.jpg,Neutral
6093,framesdb/images/frame_5aw4du6t7yi9tmwr.jpg,Neutral
6094,framesdb/images/frame_5aw4du6t7yi9tmwr.jpg,Neutral
6095,framesdb/images/frame_5aw4du6t7yi9tmwr.jpg,Surprise
6096,framesdb/images/frame_5aw4du6t7yi9tmwr.jpg,Neutral
6097,mscoco/images/COCO_train2014_000000072769.jpg,Neutral
6098,mscoco/images/COCO_val2014_000000571970.jpg,Neutral
6099,framesdb/images/frame_k64y89bt5p2ubs73.jpg,Happy
6100,framesdb/images/frame_6ft68ecge7zfdsea.jpg,Happy
6101,framesdb/images/frame_j5kz1ydwybbcg5hy.jpg,Neutral
6102,framesdb/images/frame_e8flhkbsfsj0sgwk.jpg,Neutral
6103,framesdb/images/frame_e8flhkbsfsj0sgwk.jpg,Surprise
6104,framesdb/images/frame_knppj8psh6vnf1hi.jpg,Neutral
6105,framesdb/images/frame_knppj8psh6vnf1hi.jpg,Happy
6106,framesdb/images/frame_gkn1ixglh9mk3pkk.jpg,Happy
6107,framesdb/images/frame_gkn1ixglh9mk3pkk.jpg,Neutral
6108,framesdb/images/frame_6ul40c9pam1kc1ed.jpg,Neutral
6109,framesdb/images/frame_6ul40c9pam1kc1ed.jpg,Disgust
6110,ade20k/images/sun_anfvbfykzluocfhw.jpg,Neutral
6111,framesdb/images/frame_gqokt5w4ypbly9bi.jpg,Sad
6112,framesdb/images/frame_gqokt5w4ypbly9bi.jpg,Happy
6113,framesdb/images/frame_gqokt5w4ypbly9bi.jpg,Neutral
6114,ade20k/images/sun_ajcpyppgnmcyhqvi.jpg,Disgust
6115,framesdb/images/frame_dsc8i40pksqlslva.jpg,Neutral
6116,framesdb/images/frame_bf0sqsf6wb7j9yiy.jpg,Disgust
6117,framesdb/images/frame_age9e6krau3d7krs.jpg,Neutral
6118,framesdb/images/frame_age9e6krau3d7krs.jpg,Neutral
6119,framesdb/images/frame_eq9fiq1bgkekvs2s.jpg,Disgust
6120,framesdb/images/frame_eq9fiq1bgkekvs2s.jpg,Neutral
6121,framesdb/images/frame_eq9fiq1bgkekvs2s.jpg,Neutral
6122,framesdb/images/frame_eq9fiq1bgkekvs2s.jpg,Neutral
6123,mscoco/images/COCO_train2014_000000325475.jpg,Surprise
6124,framesdb/images/frame_47olvkg2l7vlcjta.jpg,Neutral
6125,framesdb/images/frame_47olvkg2l7vlcjta.jpg,Neutral
6126,framesdb/images/frame_8h6ethm0i6kfifjf.jpg,Disgust
6127,framesdb/images/frame_8h6ethm0i6kfifjf.jpg,Happy
6128,framesdb/images/frame_8h6ethm0i6kfifjf.jpg,Happy
6129,framesdb/images/frame_8h6ethm0i6kfifjf.jpg,Surprise
6130,framesdb/images/frame_8h6ethm0i6kfifjf.jpg,Happy
6131,emodb_small/images/3odsixrebs674bsf6h.jpg,Neutral
6132,emodb_small/images/3odsixrebs674bsf6h.jpg,Surprise
6133,framesdb/images/frame_29a80zu992m4rifx.jpg,Surprise
6134,framesdb/images/frame_cbtiay3cjstav39w.jpg,Neutral
6135,framesdb/images/frame_auukt8f72ua4e2qb.jpg,Neutral
6136,mscoco/images/COCO_val2014_000000219909.jpg,Disgust
6137,mscoco/images/COCO_val2014_000000219909.jpg,Neutral
6138,mscoco/images/COCO_val2014_000000219909.jpg,Neutral
6139,framesdb/images/frame_ehyhdf66dyue65kp.jpg,Neutral
6140,framesdb/images/frame_ehyhdf66dyue65kp.jpg,Happy
6141,framesdb/images/frame_ehyhdf66dyue65kp.jpg,Neutral
6142,framesdb/images/frame_88x9tp4e3irgc9u6.jpg,Disgust
6143,framesdb/images/frame_88x9tp4e3irgc9u6.jpg,Neutral
6144,framesdb/images/frame_lrt35ib6njbflnvp.jpg,Fear
6145,framesdb/images/frame_lrt35ib6njbflnvp.jpg,Fear
6146,framesdb/images/frame_a27xcva8eop5qnqz.jpg,Sad
6147,framesdb/images/frame_ivs3m3esqwkebyh9.jpg,Happy
6148,framesdb/images/frame_ivs3m3esqwkebyh9.jpg,Neutral
6149,framesdb/images/frame_ivs3m3esqwkebyh9.jpg,Neutral
6150,framesdb/images/frame_c4ha12q8l5y2oif6.jpg,Neutral
6151,framesdb/images/frame_2rdpo75rszwpyjyv.jpg,Neutral
6152,framesdb/images/frame_60rep2rq37uba2v6.jpg,Happy
6153,ade20k/images/sun_ahjtexbsocuhnnrm.jpg,Disgust
6154,ade20k/images/sun_ahjtexbsocuhnnrm.jpg,Surprise
6155,ade20k/images/sun_ahjtexbsocuhnnrm.jpg,Neutral
6156,ade20k/images/sun_ahjtexbsocuhnnrm.jpg,Neutral
6157,framesdb/images/frame_41ozvjje0jdwgp0y.jpg,Happy
6158,framesdb/images/frame_41ozvjje0jdwgp0y.jpg,Neutral
6159,emodb_small/images/9jz09a35x6nk1isr2h.jpg,Angry
6160,framesdb/images/frame_e7apl7ppnmwx8g94.jpg,Neutral
6161,framesdb/images/frame_0u67p3nw8rybhgj7.jpg,Happy
6162,framesdb/images/frame_0u67p3nw8rybhgj7.jpg,Neutral
6163,framesdb/images/frame_0u67p3nw8rybhgj7.jpg,Neutral
6164,framesdb/images/frame_0u67p3nw8rybhgj7.jpg,Neutral
6165,framesdb/images/frame_0u67p3nw8rybhgj7.jpg,Neutral
6166,framesdb/images/frame_0u67p3nw8rybhgj7.jpg,Neutral
6167,emodb_small/images/bwu124lnrksry1pv2n.jpg,Sad
6168,ade20k/images/sun_bfwltskhyncmvvxc.jpg,Happy
6169,ade20k/images/sun_bfwltskhyncmvvxc.jpg,Disgust
6170,framesdb/images/frame_4awm3h2mix9ndqyh.jpg,Neutral
6171,mscoco/images/COCO_train2014_000000170962.jpg,Happy
6172,mscoco/images/COCO_train2014_000000170962.jpg,Happy
6173,framesdb/images/frame_0j8moyuo4exzjqkm.jpg,Neutral
6174,framesdb/images/frame_0j8moyuo4exzjqkm.jpg,Neutral
6175,framesdb/images/frame_0j8moyuo4exzjqkm.jpg,Happy
6176,framesdb/images/frame_l53rjvpzljuycgu6.jpg,Happy
6177,framesdb/images/frame_fp270av38qcxk29r.jpg,Neutral
6178,framesdb/images/frame_5qoqmgj0nsxgjwpq.jpg,Neutral
6179,emodb_small/images/52be4045yc34rrwcjb.jpg,Happy
6180,framesdb/images/frame_gb3411dsm6z6r3db.jpg,Neutral
6181,framesdb/images/frame_gb3411dsm6z6r3db.jpg,Neutral
6182,framesdb/images/frame_g1ztuinljge7enbw.jpg,Happy
6183,framesdb/images/frame_g1ztuinljge7enbw.jpg,Neutral
6184,emodb_small/images/biy15txnp3w1msek72.jpg,Happy
6185,mscoco/images/COCO_val2014_000000257656.jpg,Neutral
6186,framesdb/images/frame_4y4hrynj12h6k9qf.jpg,Neutral
6187,framesdb/images/frame_4y4hrynj12h6k9qf.jpg,Neutral
6188,framesdb/images/frame_jfhpunqudxf62gy8.jpg,Neutral
6189,framesdb/images/frame_jfhpunqudxf62gy8.jpg,Happy
6190,framesdb/images/frame_jfhpunqudxf62gy8.jpg,Neutral
6191,framesdb/images/frame_jfhpunqudxf62gy8.jpg,Happy
6192,framesdb/images/frame_g1iy57g2dnzja4vm.jpg,Happy
6193,mscoco/images/COCO_train2014_000000175359.jpg,Neutral
6194,emodb_small/images/5qmitq1arfkomm76a1.jpg,Neutral
6195,emodb_small/images/5qmitq1arfkomm76a1.jpg,Neutral
6196,emodb_small/images/5qmitq1arfkomm76a1.jpg,Surprise
6197,emodb_small/images/5qmitq1arfkomm76a1.jpg,Neutral
6198,emodb_small/images/5qmitq1arfkomm76a1.jpg,Happy
6199,emodb_small/images/5qmitq1arfkomm76a1.jpg,Happy
6200,emodb_small/images/5qmitq1arfkomm76a1.jpg,Happy
6201,emodb_small/images/5qmitq1arfkomm76a1.jpg,Happy
6202,framesdb/images/frame_c5m4j010ojz3vhqp.jpg,Neutral
6203,framesdb/images/frame_c5m4j010ojz3vhqp.jpg,Happy
6204,framesdb/images/frame_1h0b171695wbdtws.jpg,Neutral
6205,framesdb/images/frame_1h0b171695wbdtws.jpg,Happy
6206,framesdb/images/frame_1h0b171695wbdtws.jpg,Neutral
6207,emodb_small/images/h76rav76u367pz5el5.jpg,Happy
6208,emodb_small/images/h76rav76u367pz5el5.jpg,Neutral
6209,mscoco/images/COCO_train2014_000000267732.jpg,Disgust
6210,framesdb/images/frame_9t8dqjcrx8gd4hvn.jpg,Happy
6211,framesdb/images/frame_cgvg2yihmi7fixej.jpg,Neutral
6212,framesdb/images/frame_in6zp8m6pgmfliwt.jpg,Neutral
6213,framesdb/images/frame_in6zp8m6pgmfliwt.jpg,Neutral
6214,framesdb/images/frame_fqu9432fjcbg5v4y.jpg,Neutral
6215,mscoco/images/COCO_train2014_000000111967.jpg,Surprise
6216,emodb_small/images/041tn9hyq4gw9hsj4x.jpg,Neutral
6217,framesdb/images/frame_m00yn1sqgh256pes.jpg,Happy
6218,emodb_small/images/1d2mb2o7hqt2krs257.jpg,Happy
6219,emodb_small/images/1d2mb2o7hqt2krs257.jpg,Neutral
6220,framesdb/images/frame_een41iiu1gro1c4p.jpg,Neutral
6221,framesdb/images/frame_1ymszthqujxrg7w6.jpg,Neutral
6222,framesdb/images/frame_gzj5ue0j7i4oq7ni.jpg,Sad
6223,framesdb/images/frame_gzj5ue0j7i4oq7ni.jpg,Neutral
6224,framesdb/images/frame_kpom3zbxb6uh2ltp.jpg,Neutral
6225,mscoco/images/COCO_train2014_000000297359.jpg,Happy
6226,mscoco/images/COCO_train2014_000000297359.jpg,Happy
6227,mscoco/images/COCO_train2014_000000475839.jpg,Surprise
6228,emodb_small/images/64givutzkuw3jaelfs.jpg,Disgust
6229,framesdb/images/frame_h8rx9cm9xcczd501.jpg,Surprise
6230,framesdb/images/frame_c9zh1ibzr2whzcj5.jpg,Happy
6231,framesdb/images/frame_48nind0o2oqm2g81.jpg,Neutral
6232,framesdb/images/frame_fpnrrj3hjwms70ww.jpg,Happy
6233,framesdb/images/frame_fpnrrj3hjwms70ww.jpg,Happy
6234,framesdb/images/frame_fpnrrj3hjwms70ww.jpg,Happy
6235,framesdb/images/frame_8seodmf86mpqmxmg.jpg,Neutral
6236,mscoco/images/COCO_train2014_000000557694.jpg,Surprise
6237,mscoco/images/COCO_train2014_000000557694.jpg,Happy
6238,framesdb/images/frame_8ig1qj98bf77uf3g.jpg,Neutral
6239,framesdb/images/frame_8ig1qj98bf77uf3g.jpg,Neutral
6240,framesdb/images/frame_8ig1qj98bf77uf3g.jpg,Happy
6241,framesdb/images/frame_8ig1qj98bf77uf3g.jpg,Neutral
